sigla_provincia;codice_istat;denominazione_ita_altra;denominazione_ita;denominazione_altra;flag_capoluogo;codice_belfiore;lat;lon;superficie_kmq;codice_sovracomunale
CZ;079048;"Feroleto Antico";"Feroleto Antico";;NO;D544;38,9621048;16,3882412;22,8430;079
CZ;079052;"Fossato Serralta";"Fossato Serralta";;NO;D744;38,9967844;16,5784077;11,9641;079
CZ;079055;Gagliato;Gagliato;;NO;D852;38,6767734;16,4627630;7,4859;079
CZ;079056;Gasperina;Gasperina;;NO;D932;38,7389527;16,5093068;6,5759;079
CZ;079058;Gimigliano;Gimigliano;;NO;E031;38,9753673;16,5291252;32,4850;079
CZ;079059;Girifalco;Girifalco;;NO;E050;38,8218272;16,4249837;43,7895;079
CZ;079060;Gizzeria;Gizzeria;;NO;E068;38,9793107;16,2083563;37,1811;079
CZ;079061;Guardavalle;Guardavalle;;NO;E239;38,5055726;16,5062257;61,1012;079
CZ;079063;"Isca sullo Ionio";"Isca sullo Ionio";;NO;E328;38,6006511;16,5196552;23,3939;079
CZ;079065;Jacurso;Jacurso;;NO;E274;38,8465628;16,3785443;21,8149;079
CZ;079068;Magisano;Magisano;;NO;E806;39,0134893;16,6269478;31,9366;079
CZ;079069;Maida;Maida;;NO;E834;38,8603337;16,3598580;59,4095;079
CZ;079071;Marcedusa;Marcedusa;;NO;E923;39,0271555;16,8359383;15,9754;079
CZ;079072;Marcellinara;Marcellinara;;NO;E925;38,9270918;16,4912615;20,4472;079
CZ;079073;Martirano;Martirano;;NO;E990;39,0821344;16,2483402;14,8921;079
CZ;079074;"Martirano Lombardo";"Martirano Lombardo";;NO;E991;39,0757460;16,2311608;19,5773;079
CZ;079077;Miglierina;Miglierina;;NO;F200;38,9474789;16,4724806;13,8572;079
CZ;079080;Montauro;Montauro;;NO;F432;38,7489855;16,5108797;11,2447;079
CZ;079081;Montepaone;Montepaone;;NO;F586;38,7222588;16,4970878;16,7387;079
CZ;079083;"Motta Santa Lucia";"Motta Santa Lucia";;NO;F780;39,0915054;16,2900495;26,7120;079
CZ;079087;"Nocera Terinese";"Nocera Terinese";;NO;F910;39,0370001;16,1644969;45,8543;079
CZ;079088;Olivadi;Olivadi;;NO;G034;38,7251454;16,4244571;6,8109;079
CZ;079089;Palermiti;Palermiti;;NO;G272;38,7499084;16,4536816;18,2387;079
CZ;079092;Pentone;Pentone;;NO;G439;38,9850144;16,5818345;12,4011;079
CZ;079094;Petrizzi;Petrizzi;;NO;G517;38,7007447;16,4739675;21,9051;079
CZ;079095;Petronà;Petronà;;NO;G518;39,0408363;16,7567518;46,4977;079
CZ;079096;Pianopoli;Pianopoli;;NO;D546;38,9535280;16,3895559;25,0085;079
CZ;079099;Platania;Platania;;NO;G734;39,0043514;16,3186074;26,6134;079
CZ;079108;"San Floro";"San Floro";;NO;H846;38,8374238;16,5189301;18,5002;079
CZ;079110;"San Mango d'Aquino";"San Mango d'Aquino";;NO;H976;39,0591310;16,1901404;6,9191;079
CZ;079114;"San Pietro a Maida";"San Pietro a Maida";;NO;I093;38,8478107;16,3474143;16,2690;079
CZ;079115;"San Pietro Apostolo";"San Pietro Apostolo";;NO;I095;39,0044540;16,4692247;11,7638;079
CZ;079116;"San Sostene";"San Sostene";;NO;I164;38,6376027;16,4857933;32,3546;079
CZ;079117;"Santa Caterina dello Ionio";"Santa Caterina dello Ionio";;NO;I170;38,5334334;16,5208870;40,2565;079
CZ;079118;"Sant'Andrea Apostolo dello Ionio";"Sant'Andrea Apostolo dello Ionio";;NO;I266;38,6231133;16,5286130;21,7023;079
CZ;079122;"San Vito sullo Ionio";"San Vito sullo Ionio";;NO;I393;38,7105011;16,4071637;17,3604;079
CZ;079123;Satriano;Satriano;;NO;I463;38,6685722;16,4835921;20,8651;079
CZ;079126;Sellia;Sellia;;NO;I589;38,9841504;16,6253579;12,7004;079
CZ;079127;"Sellia Marina";"Sellia Marina";;NO;I590;38,9058344;16,7440541;41,3899;079
CZ;079129;Serrastretta;Serrastretta;;NO;I655;39,0124695;16,4161752;40,8801;079
CZ;079130;Sersale;Sersale;;NO;I671;39,0114684;16,7261266;52,0498;079
CZ;079131;Settingiano;Settingiano;;NO;I704;38,9113544;16,5145814;14,2054;079
CZ;079133;"Simeri Crichi";"Simeri Crichi";;NO;I745;38,9551194;16,6401212;47,3495;079
CZ;079134;"Sorbo San Basile";"Sorbo San Basile";;NO;I844;39,0186917;16,5691242;59,8588;079
CZ;079137;Soverato;Soverato;;NO;I872;38,6878923;16,5498050;7,8036;079
CZ;079138;"Soveria Mannelli";"Soveria Mannelli";;NO;I874;39,0839953;16,3733798;20,9234;079
CZ;079139;"Soveria Simeri";"Soveria Simeri";;NO;I875;38,9462213;16,6804078;22,4658;079
CZ;079142;Squillace;Squillace;;NO;I929;38,7804193;16,5201143;35,2320;079
CZ;079143;Stalettì;Stalettì;;NO;I937;38,7655011;16,5403520;12,4590;079
CZ;079146;Taverna;Taverna;;NO;L070;39,0197726;16,5821610;132,5779;079
CZ;079147;Tiriolo;Tiriolo;;NO;L177;38,9474513;16,5095803;29,2401;079
CZ;079148;"Torre di Ruggiero";"Torre di Ruggiero";;NO;L240;38,6515486;16,3722861;25,3619;079
CZ;079151;Vallefiorita;Vallefiorita;;NO;I322;38,7758332;16,4601873;13,8542;079
CZ;079157;Zagarise;Zagarise;;NO;M140;38,9992449;16,6603057;50,5220;079
CZ;079160;"Lamezia Terme";"Lamezia Terme";;NO;M208;38,9602848;16,2953181;162,5524;079
RC;080001;Africo;Africo;;NO;A065;38,0511934;16,1345363;53,6096;280
RC;080002;"Agnana Calabra";"Agnana Calabra";;NO;A077;38,3022988;16,2250342;8,8933;280
RC;080003;Anoia;Anoia;;NO;A303;38,4360424;16,0805725;10,6125;280
RC;080004;Antonimina;Antonimina;;NO;A314;38,2717845;16,1485756;22,9080;280
RC;080005;Ardore;Ardore;;NO;A385;38,1765771;16,2035695;32,8826;280
RC;080006;Bagaladi;Bagaladi;;NO;A544;38,0249222;15,8206102;30,2888;280
RC;080007;"Bagnara Calabra";"Bagnara Calabra";;NO;A552;38,2879012;15,8042612;24,8377;280
RC;080008;Benestare;Benestare;;NO;A780;38,1855851;16,1400529;18,4603;280
RC;080009;Bianco;Bianco;;NO;A843;38,0889656;16,1489125;30,3545;280
RC;080010;Bivongi;Bivongi;;NO;A897;38,4816874;16,4527106;25,5258;280
RC;080011;Bova;Bova;;NO;B097;37,9942787;15,9329542;47,6900;280
RC;080012;Bovalino;Bovalino;;NO;B098;38,1483459;16,1773615;17,8774;280
RC;080013;"Bova Marina";"Bova Marina";;NO;B099;37,9311997;15,9213885;28,8599;280
RC;080014;Brancaleone;Brancaleone;;NO;B118;37,9666782;16,1027518;36,2272;280
RC;080015;"Bruzzano Zeffirio";"Bruzzano Zeffirio";;NO;B234;38,0127086;16,0834153;20,6297;280
RC;080016;Calanna;Calanna;;NO;B379;38,1842804;15,7241309;11,0761;280
RC;080017;Camini;Camini;;NO;B481;38,4320784;16,4813450;17,1658;280
RC;080018;"Campo Calabro";"Campo Calabro";;NO;B516;38,2140996;15,6589648;7,8483;280
RC;080019;Candidoni;Candidoni;;NO;B591;38,5049049;16,0857435;27,8065;280
RC;080020;Canolo;Canolo;;NO;B617;38,3145715;16,2004776;28,2084;280
RC;080021;"Caraffa del Bianco";"Caraffa del Bianco";;NO;B718;38,0916850;16,0852360;11,5693;280
RC;080022;Cardeto;Cardeto;;NO;B756;38,0845989;15,7659707;37,3230;280
RC;080023;Careri;Careri;;NO;B766;38,1762904;16,1143059;38,6915;280
RC;080024;Casignana;Casignana;;NO;B966;38,1020152;16,0885204;23,9862;280
RC;080025;Caulonia;Caulonia;;NO;C285;38,3826963;16,4109212;101,9060;280
RC;080026;Ciminà;Ciminà;;NO;C695;38,2461817;16,1402380;49,0691;280
RC;080027;Cinquefrondi;Cinquefrondi;;NO;C710;38,4158820;16,0972702;30,1075;280
RC;080028;Cittanova;Cittanova;;NO;C747;38,3555374;16,0803750;61,1377;280
RC;080029;Condofuri;Condofuri;;NO;C954;38,0031930;15,8575186;60,5953;280
RC;080030;Cosoleto;Cosoleto;;NO;D089;38,2754214;15,9285741;35,5723;280
RC;080031;Delianuova;Delianuova;;NO;D268;38,2367933;15,9188680;21,6522;280
RC;080032;"Feroleto della Chiesa";"Feroleto della Chiesa";;NO;D545;38,4664026;16,0668546;7,8530;280
RC;080033;Ferruzzano;Ferruzzano;;NO;D557;38,0185107;16,1326460;18,8626;280
RC;080034;Fiumara;Fiumara;;NO;D619;38,2108116;15,6921461;6,3619;280
RC;080035;Galatro;Galatro;;NO;D864;38,4594224;16,1083842;50,9837;280
RC;080036;Gerace;Gerace;;NO;D975;38,2709665;16,2195217;29,1785;280
RC;080037;Giffone;Giffone;;NO;E025;38,4390837;16,1486254;14,5181;280
RC;080038;"Gioia Tauro";"Gioia Tauro";;NO;E041;38,4306222;15,8962820;37,7388;280
RC;080039;"Gioiosa Ionica";"Gioiosa Ionica";;NO;E044;38,3366083;16,3024263;36,6645;280
RC;080040;Grotteria;Grotteria;;NO;E212;38,3681436;16,2654113;37,6693;280
RC;080041;Laganadi;Laganadi;;NO;E402;38,1744881;15,7419961;8,1800;280
RC;080042;"Laureana di Borrello";"Laureana di Borrello";;NO;E479;38,4903786;16,0815441;34,3597;280
RC;080043;Locri;Locri;;NO;D976;38,2366405;16,2640514;25,8158;280
RC;080044;Mammola;Mammola;;NO;E873;38,3615904;16,2395092;81,2178;280
RC;080045;"Marina di Gioiosa Ionica";"Marina di Gioiosa Ionica";;NO;E956;38,3010435;16,3297455;15,5614;280
RC;080046;Maropati;Maropati;;NO;E968;38,4404754;16,0993456;10,3120;280
RC;080047;Martone;Martone;;NO;E993;38,3522252;16,2874621;7,9790;280
RC;080048;Melicuccà;Melicuccà;;NO;F105;38,3045126;15,8819695;17,8542;280
RC;080049;Melicucco;Melicucco;;NO;F106;38,4336336;16,0603687;6,3534;280
RC;080050;"Melito di Porto Salvo";"Melito di Porto Salvo";;NO;F112;37,9207094;15,7842149;35,6247;280
RC;080051;Molochio;Molochio;;NO;F301;38,3085749;16,0327740;37,8982;280
RC;080052;Monasterace;Monasterace;;NO;F324;38,4386490;16,5759211;15,4175;280
RC;080053;"Montebello Jonico";"Montebello Jonico";;NO;D746;37,9808389;15,7586522;56,7233;280
RC;080054;"Motta San Giovanni";"Motta San Giovanni";;NO;F779;38,0015510;15,6981118;46,3531;280
RC;080055;"Oppido Mamertina";"Oppido Mamertina";;NO;G082;38,2913301;15,9843755;59,1639;280
RC;080056;Palizzi;Palizzi;;NO;G277;37,9192211;15,9833127;52,3067;280
RC;080057;Palmi;Palmi;;NO;G288;38,3587791;15,8491639;32,3688;280
RC;080058;Pazzano;Pazzano;;NO;G394;38,4756639;16,4522824;16,0909;280
RC;080059;Placanica;Placanica;;NO;G729;38,4125296;16,4510739;29,7793;280
RC;080060;Platì;Platì;;NO;G735;38,2200915;16,0439532;51,0097;280
RC;080061;Polistena;Polistena;;NO;G791;38,4079272;16,0773759;11,8312;280
RC;080062;Portigliola;Portigliola;;NO;G905;38,2273990;16,2022260;5,6470;280
RC;080063;"Reggio di Calabria";"Reggio di Calabria";;SI;H224;38,1091169;15,6444474;237,7720;280
RC;080064;Riace;Riace;;NO;H265;38,4185247;16,4806287;16,4060;280
RC;080065;Rizziconi;Rizziconi;;NO;H359;38,4117719;15,9587429;40,7251;280
RC;080066;"Roccaforte del Greco";"Roccaforte del Greco";;NO;H408;38,0443400;15,9012492;43,8042;280
RC;080067;"Roccella Ionica";"Roccella Ionica";;NO;H456;38,3241232;16,4036447;38,0296;280
RC;080068;Roghudi;Roghudi;;NO;H489;37,9256473;15,7666409;47,8903;280
RC;080069;Rosarno;Rosarno;;NO;H558;38,4878556;15,9829365;39,7777;280
RC;080070;Samo;Samo;;NO;H013;38,0742081;16,0570186;50,0007;280
RC;080071;"San Giorgio Morgeto";"San Giorgio Morgeto";;NO;H889;38,3869302;16,1036197;35,3477;280
RC;080072;"San Giovanni di Gerace";"San Giovanni di Gerace";;NO;H903;38,3662164;16,2777569;13,7335;280
RC;080073;"San Lorenzo";"San Lorenzo";;NO;H959;38,0108196;15,8324529;63,5930;280
RC;080074;"San Luca";"San Luca";;NO;H970;38,1485579;16,0642381;105,5868;280
RC;080075;"San Pietro di Caridà";"San Pietro di Caridà";;NO;I102;38,5247950;16,1328645;48,3271;280
RC;080076;"San Procopio";"San Procopio";;NO;I132;38,2812909;15,8892528;11,1699;280
RC;080077;"San Roberto";"San Roberto";;NO;I139;38,2118104;15,7360269;35,0951;280
RC;080078;"Santa Cristina d'Aspromonte";"Santa Cristina d'Aspromonte";;NO;I176;38,2530090;15,9698769;22,6187;280
RC;080079;"Sant'Agata del Bianco";"Sant'Agata del Bianco";;NO;I198;38,0938040;16,0826591;20,2111;280
RC;080080;"Sant'Alessio in Aspromonte";"Sant'Alessio in Aspromonte";;NO;I214;38,1730585;15,7583950;4,2047;280
RC;080081;"Sant'Eufemia d'Aspromonte";"Sant'Eufemia d'Aspromonte";;NO;I333;38,2620655;15,8548300;32,6904;280
RC;080082;"Sant'Ilario dello Ionio";"Sant'Ilario dello Ionio";;NO;I341;38,2174804;16,1963840;13,9783;280
RC;080083;"Santo Stefano in Aspromonte";"Santo Stefano in Aspromonte";;NO;I371;38,1675293;15,7893976;17,5468;280
RC;080084;Scido;Scido;;NO;I536;38,2437945;15,9331707;17,3173;280
RC;080085;Scilla;Scilla;;NO;I537;38,2532842;15,7152898;44,0186;280
RC;080086;Seminara;Seminara;;NO;I600;38,3356498;15,8713492;33,3249;280
RC;080087;Serrata;Serrata;;NO;I656;38,5126970;16,1015688;22,1858;280
RC;080088;Siderno;Siderno;;NO;I725;38,2691261;16,2971314;31,7400;280
RC;080089;Sinopoli;Sinopoli;;NO;I753;38,2636459;15,8771330;24,4566;280
RC;080090;Staiti;Staiti;;NO;I936;38,0005444;16,0333852;15,7446;280
RC;080091;Stignano;Stignano;;NO;I955;38,4181305;16,4704860;17,8951;280
RC;080092;Stilo;Stilo;;NO;I956;38,4764155;16,4666170;77,8210;280
RC;080093;Taurianova;Taurianova;;NO;L063;38,3542871;16,0099917;48,2636;280
RC;080094;"Terranova Sappo Minulio";"Terranova Sappo Minulio";;NO;L127;38,3225357;16,0069993;9,0352;280
RC;080095;Varapodio;Varapodio;;NO;L673;38,3150522;15,9849522;29,6529;280
RC;080096;"Villa San Giovanni";"Villa San Giovanni";;NO;M018;38,2179416;15,6382652;12,5447;280
RC;080097;"San Ferdinando";"San Ferdinando";;NO;M277;38,4831007;15,9162422;14,1992;280
TP;081001;Alcamo;Alcamo;;NO;A176;37,9802778;12,9646022;131,8053;081
TP;081002;"Buseto Palizzolo";"Buseto Palizzolo";;NO;B288;38,0120285;12,7115085;73,3229;081
TP;081003;Calatafimi-Segesta;Calatafimi-Segesta;;NO;B385;37,9139493;12,8626365;153,6505;081
TP;081004;"Campobello di Mazara";"Campobello di Mazara";;NO;B521;37,6344794;12,7441005;65,8405;081
TP;081005;"Castellammare del Golfo";"Castellammare del Golfo";;NO;C130;38,0260282;12,8804483;127,0573;081
TP;081006;Castelvetrano;Castelvetrano;;NO;C286;37,6788811;12,7917830;207,7153;081
TP;081007;Custonaci;Custonaci;;NO;D234;38,0761517;12,6740639;70,7734;081
TP;081008;Erice;Erice;;NO;D423;38,0383277;12,5870507;48,3502;081
TP;081009;Favignana;Favignana;;NO;D518;37,9314799;12,3273684;38,9175;081
TP;081010;Gibellina;Gibellina;;NO;E023;37,8099650;12,8698853;46,6473;081
TP;081011;Marsala;Marsala;;NO;E974;37,7978183;12,4341430;242,8395;081
TP;081012;"Mazara del Vallo";"Mazara del Vallo";;NO;F061;37,6516443;12,5876096;274,7516;081
TP;081013;Paceco;Paceco;;NO;G208;37,9809810;12,5569562;57,7669;081
TP;081014;Pantelleria;Pantelleria;;NO;G315;36,8319094;11,9450974;84,3858;081
TP;081015;Partanna;Partanna;;NO;G347;37,7214074;12,8899222;82,8251;081
TP;081016;Poggioreale;Poggioreale;;NO;G767;37,7619517;13,0342764;37,7473;081
TP;081017;Salaparuta;Salaparuta;;NO;H688;37,7555917;13,0068106;41,2415;081
TP;081018;Salemi;Salemi;;NO;H700;37,8159540;12,8015223;183,1830;081
TP;081019;"Santa Ninfa";"Santa Ninfa";;NO;I291;37,7738304;12,8798802;62,6718;081
TP;081020;"San Vito Lo Capo";"San Vito Lo Capo";;NO;I407;38,1720996;12,7343016;59,6468;081
TP;081021;Trapani;Trapani;;SI;L331;38,0184622;12,5137056;180,4887;081
TP;081022;Valderice;Valderice;;NO;G319;38,0378097;12,6144300;51,3306;081
TP;081023;Vita;Vita;;NO;M081;37,8687016;12,8143218;9,0567;081
TP;081024;Petrosino;Petrosino;;NO;M281;37,7120414;12,4954407;44,6726;081
TP;081025;Misiliscemi;Misiliscemi;;NO;M432;38,0184622;12,5137056;92,7220;081
PA;082001;Alia;Alia;;NO;A195;37,7783166;13,7131245;45,5724;282
PA;082002;Alimena;Alimena;;NO;A202;37,6921748;14,1133572;59,9663;282
PA;082003;Aliminusa;Aliminusa;;NO;A203;37,8641415;13,7812450;13,5079;282
PA;082004;"Altavilla Milicia";"Altavilla Milicia";;NO;A229;38,0424983;13,5509313;23,9433;282
PA;082005;Altofonte;Altofonte;;NO;A239;38,0445519;13,2981327;35,4338;282
PA;082006;Bagheria;Bagheria;;NO;A546;38,0789303;13,5109853;30,0036;282
PA;082007;Balestrate;Balestrate;;NO;A592;38,0515930;13,0040335;6,6722;282
PA;082008;Baucina;Baucina;;NO;A719;37,9251383;13,5373142;24,6311;282
PA;082009;"Belmonte Mezzagno";"Belmonte Mezzagno";;NO;A764;38,0482273;13,3901322;29,3320;282
PA;082010;Bisacquino;Bisacquino;;NO;A882;37,6982030;13,2640065;65,2066;282
PA;082011;Bolognetta;Bolognetta;;NO;A946;37,9642093;13,4560231;27,4319;282
PA;082012;Bompietro;Bompietro;;NO;A958;37,7465845;14,1006448;42,2798;282
PA;082013;Borgetto;Borgetto;;NO;A991;38,0464082;13,1427185;25,9688;282
PA;082014;Caccamo;Caccamo;;NO;B315;37,9317016;13,6634378;188,3307;282
PA;082015;Caltavuturo;Caltavuturo;;NO;B430;37,8196440;13,8907977;97,4135;282
PA;082016;"Campofelice di Fitalia";"Campofelice di Fitalia";;NO;B533;37,8261182;13,4845955;35,0109;282
PA;082017;"Campofelice di Roccella";"Campofelice di Roccella";;NO;B532;37,9896610;13,8845425;14,3652;282
PA;082018;Campofiorito;Campofiorito;;NO;B535;37,7531310;13,2691540;22,3507;282
PA;082019;Camporeale;Camporeale;;NO;B556;37,8970755;13,0952611;38,4045;282
PA;082020;Capaci;Capaci;;NO;B645;38,1702065;13,2390704;6,1956;282
PA;082021;Carini;Carini;;NO;B780;38,1330386;13,1821555;76,1348;282
PA;082022;Castelbuono;Castelbuono;;NO;C067;37,9330234;14,0878432;60,9616;282
PA;082023;Casteldaccia;Casteldaccia;;NO;C074;38,0536799;13,5300149;33,2835;282
PA;082024;"Castellana Sicula";"Castellana Sicula";;NO;C135;37,7830961;14,0410425;72,1847;282
PA;082025;"Castronovo di Sicilia";"Castronovo di Sicilia";;NO;C344;37,6797017;13,6042248;201,0616;282
PA;082026;"Cefalà Diana";"Cefalà Diana";;NO;C420;37,9152081;13,4630188;8,9490;282
PA;082027;Cefalù;Cefalù;;NO;C421;38,0395615;14,0217101;64,6103;282
PA;082028;Cerda;Cerda;;NO;C496;37,9037767;13,8153862;43,8381;282
PA;082029;"Chiusa Sclafani";"Chiusa Sclafani";;NO;C654;37,6769989;13,2699695;58,2322;282
PA;082030;Ciminna;Ciminna;;NO;C696;37,8981654;13,5582775;56,0835;282
PA;082031;Cinisi;Cinisi;;NO;C708;38,1544865;13,1094838;33,3251;282
PA;082032;Collesano;Collesano;;NO;C871;37,9212990;13,9375852;108,5698;282
PA;082033;"Contessa Entellina";"Contessa Entellina";;NO;C968;37,7285408;13,1842707;135,8455;282
PA;082034;Corleone;Corleone;;NO;D009;37,8120259;13,3017298;228,6910;282
PA;082035;Ficarazzi;Ficarazzi;;NO;D567;38,0877388;13,4632604;3,4403;282
PA;082036;Gangi;Gangi;;NO;D907;37,7972068;14,2057486;127,9421;282
PA;082037;"Geraci Siculo";"Geraci Siculo";;NO;D977;37,8584663;14,1542961;112,5903;282
PA;082038;Giardinello;Giardinello;;NO;E013;38,0872576;13,1579371;12,5171;282
PA;082039;Giuliana;Giuliana;;NO;E055;37,6779626;13,2340353;23,6427;282
PA;082040;Godrano;Godrano;;NO;E074;37,9030936;13,4278567;39,2707;282
PA;082041;Gratteri;Gratteri;;NO;E149;37,9675345;13,9739445;38,1120;282
PA;082042;Isnello;Isnello;;NO;E337;37,9439619;14,0061535;50,9231;282
PA;082043;"Isola delle Femmine";"Isola delle Femmine";;NO;E350;38,1984348;13,2487626;3,4919;282
PA;082044;Lascari;Lascari;;NO;E459;37,9996776;13,9414145;9,9681;282
PA;082045;"Lercara Friddi";"Lercara Friddi";;NO;E541;37,7476139;13,6029841;37,5730;282
PA;082046;Marineo;Marineo;;NO;E957;37,9526150;13,4141519;33,9151;282
PA;082047;Mezzojuso;Mezzojuso;;NO;F184;37,8643763;13,4645465;49,4265;282
PA;082048;Misilmeri;Misilmeri;;NO;F246;38,0350758;13,4511643;69,0029;282
PA;082049;Monreale;Monreale;;NO;F377;38,0824454;13,2923324;528,1415;282
PA;082050;Montelepre;Montelepre;;NO;F544;38,0896825;13,1732815;10,7280;282
PA;082051;"Montemaggiore Belsito";"Montemaggiore Belsito";;NO;F553;37,8478252;13,7628173;32,3638;282
PA;082052;"Palazzo Adriano";"Palazzo Adriano";;NO;G263;37,6819645;13,3786464;129,0288;282
PA;082053;Palermo;Palermo;;SI;G273;38,1149587;13,3622199;160,1523;282
PA;082054;Partinico;Partinico;;NO;G348;38,0478357;13,1151247;106,6946;282
PA;082055;"Petralia Soprana";"Petralia Soprana";;NO;G510;37,7961315;14,1080918;54,6045;282
PA;082056;"Petralia Sottana";"Petralia Sottana";;NO;G511;37,8061325;14,0921887;178,2841;282
PA;082057;"Piana degli Albanesi";"Piana degli Albanesi";;NO;G543;37,9948593;13,2826120;65,9957;282
PA;082058;"Polizzi Generosa";"Polizzi Generosa";;NO;G792;37,8127997;13,9995079;135,8762;282
PA;082059;Pollina;Pollina;;NO;G797;37,9942256;14,1466012;50,2924;282
PA;082060;Prizzi;Prizzi;;NO;H070;37,7216127;13,4316531;95,1238;282
PA;082061;Roccamena;Roccamena;;NO;H422;37,8381804;13,1554997;33,7963;282
PA;082062;Roccapalumba;Roccapalumba;;NO;H428;37,8056190;13,6391312;31,6323;282
PA;082063;"San Cipirello";"San Cipirello";;NO;H797;37,9602299;13,1817720;21,3021;282
PA;082064;"San Giuseppe Jato";"San Giuseppe Jato";;NO;H933;37,9706636;13,1827067;29,8485;282
PA;082065;"San Mauro Castelverde";"San Mauro Castelverde";;NO;I028;37,9144040;14,1903705;115,4655;282
PA;082066;"Santa Cristina Gela";"Santa Cristina Gela";;NO;I174;37,9863995;13,3258478;38,4481;282
PA;082067;"Santa Flavia";"Santa Flavia";;NO;I188;38,0813668;13,5249681;14,6980;282
PA;082068;Sciara;Sciara;;NO;I534;37,9144697;13,7625636;30,7182;282
PA;082069;"Sclafani Bagni";"Sclafani Bagni";;NO;I541;37,8209366;13,8547650;136,2873;282
PA;082070;"Termini Imerese";"Termini Imerese";;NO;L112;37,9867542;13,6966863;76,0265;282
PA;082071;Terrasini;Terrasini;;NO;L131;38,1528772;13,0823896;20,1021;282
PA;082072;Torretta;Torretta;;NO;L282;38,1312233;13,2328906;25,9419;282
PA;082073;Trabia;Trabia;;NO;L317;37,9957944;13,6553071;22,2371;282
PA;082074;Trappeto;Trappeto;;NO;L332;38,0665570;13,0367809;3,7776;282
PA;082075;Ustica;Ustica;;NO;L519;38,7115402;13,1921429;8,7643;282
PA;082076;Valledolmo;Valledolmo;;NO;L603;37,7466659;13,8282203;25,9819;282
PA;082077;"Ventimiglia di Sicilia";"Ventimiglia di Sicilia";;NO;L740;37,9257504;13,5675452;27,4349;282
PA;082078;Vicari;Vicari;;NO;L837;37,8264817;13,5708044;86,1958;282
PA;082079;Villabate;Villabate;;NO;L916;38,0756060;13,4433238;3,9130;282
PA;082080;Villafrati;Villafrati;;NO;L951;37,9080201;13,4868056;25,1657;282
PA;082081;Scillato;Scillato;;NO;I538;37,8566065;13,9068406;32,0123;282
PA;082082;Blufi;Blufi;;NO;M268;37,7520506;14,0742410;22,4209;282
ME;083001;"Alcara li Fusi";"Alcara li Fusi";;NO;A177;38,0211879;14,7014792;63,4259;283
ME;083002;Alì;Alì;;NO;A194;38,0268853;15,4187009;15,8958;283
ME;083003;"Alì Terme";"Alì Terme";;NO;A201;38,0035658;15,4227467;6,3540;283
ME;083004;Antillo;Antillo;;NO;A313;37,9759835;15,2451944;43,7398;283
ME;083005;"Barcellona Pozzo di Gotto";"Barcellona Pozzo di Gotto";;NO;A638;38,1468683;15,2185727;59,2787;283
ME;083006;Basicò;Basicò;;NO;A698;38,0615691;15,0611719;12,3105;283
ME;083007;Brolo;Brolo;;NO;B198;38,1568103;14,8274071;7,4843;283
ME;083008;Capizzi;Capizzi;;NO;B660;37,8486349;14,4787374;70,1881;283
ME;083009;"Capo d'Orlando";"Capo d'Orlando";;NO;B666;38,1597588;14,7448100;14,4956;283
ME;083010;"Capri Leone";"Capri Leone";;NO;B695;38,1087118;14,7080639;6,8456;283
ME;083011;Caronia;Caronia;;NO;B804;38,0245454;14,4406007;227,5935;283
ME;083012;"Casalvecchio Siculo";"Casalvecchio Siculo";;NO;B918;37,9580567;15,3234505;34,0548;283
ME;083013;"Castel di Lucio";"Castel di Lucio";;NO;C094;37,8869130;14,3109412;28,5474;283
ME;083014;Castell'Umberto;Castell'Umberto;;NO;C051;38,0846179;14,8069740;11,5229;283
ME;083015;Castelmola;Castelmola;;NO;C210;37,8587023;15,2776867;17,2258;283
ME;083016;Castroreale;Castroreale;;NO;C347;38,0984172;15,2110471;52,9042;283
ME;083017;Cesarò;Cesarò;;NO;C568;37,8439559;14,7115812;216,8926;283
ME;083018;Condrò;Condrò;;NO;C956;38,1756511;15,3266280;5,3379;283
ME;083019;Falcone;Falcone;;NO;D474;38,1162911;15,0822986;9,4989;283
ME;083020;Ficarra;Ficarra;;NO;D569;38,1104370;14,8276394;18,9808;283
ME;083021;Fiumedinisi;Fiumedinisi;;NO;D622;38,0259504;15,3821131;35,8236;283
ME;083022;Floresta;Floresta;;NO;D635;37,9876009;14,9096556;31,5961;283
ME;083023;Fondachelli-Fantina;Fondachelli-Fantina;;NO;D661;37,9840021;15,1739538;42,0332;283
ME;083024;"Forza d'Agrò";"Forza d'Agrò";;NO;D733;37,9136310;15,3354609;11,3489;283
ME;083025;"Francavilla di Sicilia";"Francavilla di Sicilia";;NO;D765;37,9011562;15,1361282;82,0806;283
ME;083026;Frazzanò;Frazzanò;;NO;D793;38,0723198;14,7445824;6,6396;283
ME;083027;"Furci Siculo";"Furci Siculo";;NO;D824;37,9612244;15,3802572;18,0365;283
ME;083028;Furnari;Furnari;;NO;D825;38,1045898;15,1259814;13,4713;283
ME;083029;Gaggi;Gaggi;;NO;D844;37,8616228;15,2181382;7,7409;283
ME;083030;"Galati Mamertino";"Galati Mamertino";;NO;D861;38,0317061;14,7729101;39,6449;283
ME;083031;Gallodoro;Gallodoro;;NO;D885;37,9014456;15,2935799;6,7387;283
ME;083032;Giardini-Naxos;Giardini-Naxos;;NO;E014;37,8401776;15,2770705;4,7486;283
ME;083033;"Gioiosa Marea";"Gioiosa Marea";;NO;E043;38,1736355;14,8949064;25,9142;283
